country	year	countrycode	CTRY	gdpgrowthannual	gdpgrowthL	inflationgdpdeflatorannual	inflationlog	offdevassistandoffaidcurrentus	ODAlog	exportsofgoodsandservicesofgdp	externaldebttotaldodcurrentus	fordirinvestnetinflowsbopcurrnt	populationgrowthannual	popgrowlog	estimate	estlessthan	lowestimate	estlowlessthan	highestimate	esthighlessthan	polityivdata	democ	autoc	polity	polity2	polity2L	polity2D	mevpdata	ind	intind	intviol	intwar	civviol	civwar	ethviol	ethwar	inttot	civtot	actotal	gdppercap	totalpop	unemp	regtranscat	totalhealthexpPPP	govhealthexpPPP	hipc	incomegroup	urbanpopprct	loggdpcap	regionwbnum	incomegroupwbnum	lendingcatwbnum	othercatwbnum	africayes	devgyes	popdens	regionsingle	refsasylum000	refsorigin000	diffest	GovHealthExPercGDP	TotalHealthExPercGDP	healthExpPCap	perCapHealthConDol	LOGhealthpercapcurr	LNrefsasylum	intwarlag2y	civwarlag2y	ethwarlag2y
"Namibia"	1992	"NAM"	131	7.190635681152344	1.9727795796680219	9.707931518554688	2.2729432582855225	142340000	18.77372932434082	52.19325256347656			3.273155689239502	1.1857545375823975	2.6	0	1.9	0	3.6	0		6	0	6	6	6	0		1	0	0	0	0	0	0	0	0	0	0	1857.6177978515625	1519455		"NA"			0.0	3		7.52705	7	5	3		1	1	1.83717	4.0	0.171	0.015	0.8						-1.7660917	0.0	0.0	0.0
"Namibia"	1993	"NAM"	131	-2.0086169242858887		17.29483985900879	2.8504080772399902	152550000	18.843002319335938	51.90281677246094			2.985226631164551	1.0936756134033203	3.7	0	2.8	0	4.9	0		6	0	6	6	6	0		1	0	0	0	0	0	0	0	0	0	0	1818.34423828125	1565498		"NA"			0.0	3		7.5056815	7	5	3		1	1	1.892474	4.0	0.585	0.133	1.1						-0.5361434	0.0	0.0	0.0
"Namibia"	1994	"NAM"	131	7.3162150382995605	1.9900931229752192	15.671796798706055	2.7518627643585205	137100000	18.736221313476562	48.48878479003906			2.854248523712158	1.0488085746765137	5.2	0	3.9	0	6.6	0		6	0	6	6	6	0		1	0	0	0	0	0	0	0	0	0	0	2019.1566162109375	1610825	19.399999618530273	"NA"			0.0	3		7.610435	7	5	3		1	1	1.948117	4.0	1.144	0.065	1.5						0.13453089	0.0	0.0	0.0
"Namibia"	1995	"NAM"	131	4.113405227661133	1.414251208018089	5.689789772033691	1.7386733293533325	190370000	19.06447982788086	49.48843002319336			2.820553779602051	1.036933183670044	6.8	0	5.3	0	8.5	0		6	0	6	6	6	0		1	0	0	0	0	0	0	0	0	0	0	2114.23486328125	1656906		"NA"			0.0	3	29.813	7.6564484	7	5	3		1	1	2.005796	4.0	1.682	0.013	1.6	4.3997765	6.19373	131.39043	218.52588	4.8781734	0.5199836	0.0	0.0	0.0
"Namibia"	1996	"NAM"	131	3.195340871810913	1.161693771281312	14.482916831970215	2.6729698181152344	185920000	19.04082679748535	50.58290481567383			2.8105642795562744	1.0333852767944336	8.6	0	6.9	0	10.7	0		6	0	6	6	6	0		1	0	0	0	0	0	0	0	0	0	0	2048.815673828125	1704135		"NA"			0.0	3		7.625017	7	5	3		1	1	2.06607	4.0	2.204	0.012	1.8	4.736269	6.5627904	134.70927	236.08252	4.903119	0.7902739	0.0	0.0	0.0
"Namibia"	1997	"NAM"	131	4.21751070022583	1.4392450725363282	7.075575828552246	1.956648826599121	165160000	18.92242431640625	47.52552032470703			2.745487689971924	1.0099587440490723	10.3	0	8.3	0	12.5	0		6	0	6	6	6	0		1	0	0	0	0	0	0	0	0	0	0	2075.412353515625	1751570	19.5	"NA"			0.0	3		7.637915	7	5	3		1	1	2.127892	4.0	2.511	0.002	1.7	4.9157925	6.8343353	141.81625	253.5716	4.954532	0.92068106	0.0	0.0	0.0
"Namibia"	1998	"NAM"	131	3.2930846214294434	1.191824700431029	8.590461730957031	2.1506524085998535	180830000	19.0130672454834	45.968387603759766			2.605450391769409	0.9576055407524109	11.9	0	9.6	0	14.2	0		6	0	6	6	6	0		1	0	0	0	0	0	0	0	0	0	0	1890.4730224609375	1797806		"NA"			0.0	3		7.5445824	7	5	3		1	1	2.189482	4.0	3.82	1.902	1.6	4.9525967	6.836775	128.90508	258.22192	4.8590765	1.3402504	0.0	0.0	0.0
"Namibia"	1999	"NAM"	131	3.3722989559173584	1.215594694548172	6.49437952041626	1.8709371089935303	178550000	19.00037956237793	46.161285400390625			2.3675055503845215	0.8618369102478027	13.1	0	10.7	0	15.5	0		6	0	6	6	6	0		1	0	0	0	0	0	0	0	0	0	0	1839.0994873046875	1840877		"NA"			0.0	3		7.517031	7	5	3		1	1	2.248338	4.0	7.353	0.701	1.2	5.1117444	6.9709687	127.499504	268.931	4.8481126	1.9951084	0.0	0.0	0.0
"Namibia"	2000	"NAM"	131	3.4884517192840576	1.249458004336943	10.672224998474121	2.3676445484161377	152330000	18.84156036376953	45.63528823852539			2.0741348266601562	0.7295441031455994	14	0	11.6	0	16.4	0		6	0	6	6	6	0		1	0	0	0	0	0	0	0	0	0	0	1816.2838134765625	1879458	20.299999237060547	"NA"	343.0	236	0.0	3	32.373	7.5045476	7	5	3		1	1	2.30276	4.0	27.263	2.308	0.9	4.2140293	6.114016	126.05096	243.4872	4.836686	3.3055305	0.0	0.0	0.0
"Namibia"	2001	"NAM"	131	2.397351026535034	0.8743643888417587	14.131738662719727	2.648423194885254	109430000	18.51079559326172	44.95412826538086			1.7698662281036377	0.5709039568901062	14.6	0	12.2	0	17.1	0		6	0	6	6	6	0		1	0	0	0	0	0	0	0	0	0	0	1681.044921875	1913018	31.100000381469727	"NA"			0.0	3		7.4271708	7	5	3		1	1	2.352025	4.0	30.885	2.297	0.6	3.4720602	6.1768727	113.13854	249.20552	4.728613	3.4302707	0.0	0.0	0.0
"Namibia"	2002	"NAM"	131	6.674427509307861	1.8982834342123396	11.424566268920898	2.4357659816741943	134310000	18.715662002563477	49.592803955078125			1.5161391496658325	0.41616708040237427	15	0	12.5	0	17.6	0		6	0	6	6	6	0		1	0	0	0	0	0	0	0	0	0	0	1607.4095458984375	1942243		"NA"			0.0	3		7.382379	7	5	3		1	1	2.396978	4.0	21.651	1.302	0.4	3.5769687	6.1674633	105.04846	260.00195	4.654422	3.0750515	0.0	0.0	0.0
"Namibia"	2003	"NAM"	131	3.480053424835205	1.2470476456326822	-0.6261257529258728		146070000	18.799596786499023	51.406620025634766			1.3435453176498413	0.2953118681907654	15.2	0	12.7	0	17.8	0		6	0	6	6	6	0		1	0	0	0	0	0	0	0	0	0	0	2272.599853515625	1968514		"NA"			0.0	3		7.7286797	7	5	3		1	1	2.43941	4.0	19.8	1.293	0.2	3.7223353	6.5240283	160.19118	287.64005	5.076368	2.985682	0.0	0.0	0.0
"Namibia"	2004	"NAM"	131	6.631905555725098	1.891892177038756	1.135138988494873	0.12675510346889496	173450000	18.971399307250977	45.917335510253906			1.277947187423706	0.24525503814220428	15.3	0	12.8	0	17.9	0		6	0	6	6	6	0		1	0	0	0	0	0	0	0	0	0	0	2833.64111328125	1993832		"NA"			0.0	3		7.949318	7	5	3		1	1	2.481919	4.0	12.76	1.314	0.1	3.2069635	6.4718246	209.2615	323.72083	5.3435845	2.5463152	0.0	0.0	0.0
"Namibia"	2005	"NAM"	131	4.708532333374023	1.549376252966602	3.6807408332824707	1.3031140565872192	115100000	18.561311721801758	47.62150192260742			1.287918210029602	0.2530271112918854	15.3	0	12.7	0	17.9	0		6	0	6	6	6	0													3091.844482421875	2019677		"NA"	344.0	224	0.0	3	35.069	8.036523	7	5	3		1	1	2.526389	4.0	5.307	1.226	0.0	3.5796196	7.318711	255.50296	380.96906	5.543234	1.6690267	0.0	0.0	0.0
"Namibia"	2006	"NAM"	131	2.9016685485839844	1.0652859331161004	9.066149711608887	2.204547643661499	145290000	18.79424285888672	54.475074768066406			1.3220293521881104	0.27916795015335083	15.2	0	12.5	0	17.9	0		6	0	6	6	6	0													3389.364990234375	2046555		"NA"			0.0	3		8.128398	7	5	3		1	1	2.573398	4.0	5.462	1.202	-0.1	3.12912	7.1992874	271.11963	406.63736	5.60256	1.6978151	0.0	0.0	0.0
"Namibia"	2007	"NAM"	131												15.3	0	12.4	0	18.1	0						6														3572.696533203125			"NA"			0.0	3		8.181076	7	5	3		1	1	2.622386	4.0	6.525	1.128	0.1	3.7794905	6.946321	283.50467	417.47296	5.6472287	1.875641			
"Nepal"	1975	"NPL"	132	1.4564707279205322	0.3760161996668406	27.522747039794922	3.3150129318237305	43660000	17.591943740844727	8.901092529296875	33733000		2.21113920211792	0.7935078740119934								0	9	-9	-9				1	0	0	0	0	0	0	0	0	0	0	129.33912658691406	13547702		"NA"			0.0	1		4.8624377	6	3	4		0	1		6.0	8.2								2.104134			
"Nepal"	1976	"NPL"	132	4.398536205291748	1.4812718049582314	0.5440421104431152	-0.6087286472320557	49630000	17.72010612487793	10.77383041381836	49461000	-40000	2.2241780757904053	0.7993874549865723								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	116.87340545654297	13852403		"NA"			0.0	1		4.761091	6	3	4		0	1		6.0	8.3								2.1162555			
"Nepal"	1977	"NPL"	132	3.0169734954833984	1.104254175081457	-3.564821481704712		77480000	18.165531158447266	11.788193702697754	100517000		2.236567735671997	0.8049424290657043								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	113.53942108154297	14165712		"NA"			0.0	1		4.73215	6	3	4		0	1		6.0	8.4								2.1282318	0.0	0.0	0.0
"Nepal"	1978	"NPL"	132	4.405741214752197	1.4829085119189753	9.371207237243652	2.2376418113708496	75790000	18.143476486206055	10.571660041809082	112580000	410000	2.2479000091552734	0.8099964261054993								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	130.845703125	14487749		"NA"			0.0	1		4.8740187	6	3	4		0	1		6.0	8.5								2.1400661	0.0	0.0	0.0
"Nepal"	1979	"NPL"	132	2.36887788772583	0.8624163779324642	9.978363037109375	2.3004190921783447	133760000	18.711557388305664	11.784829139709473	146348000	300000	2.2587108612060547	0.8147942423820496								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	145.3470001220703	14818709		"NA"			0.0	1		4.979124	6	3	4		0	1		6.0	8.6								2.1517622	0.0	0.0	0.0
"Nepal"	1980	"NPL"	132	-2.319394111633301		7.609546661376953	2.0294036865234375	159990000	18.890621185302734	11.54126262664795	204542000	300000	2.2690651416778564	0.8193678855895996								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	149.35191345214844	15158799		"NA"			0.0	1		5.006305	6	3	4		0	1		6.0	8.7								2.163323	0.0	0.0	0.0
"Nepal"	1981	"NPL"	132	8.341974258422852	2.121299909989946	7.937356472015381	2.071580171585083	178220000	18.9985294342041	12.901453971862793	278508000	-230000	2.2808847427368164	0.8245633840560913								2	4	-2	-2	-9	7		1	0	0	0	0	0	0	0	0	0	0	165.9397735595703	15508527		"Minor Positive"			0.0	1		5.1116247	6	3	4		0	1		6.0	8.8								2.1747518	0.0	0.0	0.0
"Nepal"	1982	"NPL"	132	3.779374599456787	1.3295585460639985	9.347410202026367	2.2350993156433105	196790000	19.09764862060547	11.591584205627441	352867000	-30000	2.292332410812378	0.8295698165893555								2	4	-2	-2	-2	0		1	0	0	0	0	0	0	0	0	0	0	171.5557098388672	15868140		"NA"			0.0	1		5.144908	6	3	4		0	1		6.0	9.8								2.2823825	0.0	0.0	0.0
"Nepal"	1983	"NPL"	132	-2.9774057865142822		12.288690567016602	2.5086793899536133	197870000	19.103120803833008	10.231042861938477	452493000	-600000	2.300001859664917	0.8329099416732788								2	4	-2	-2	-2	0		1	0	0	0	0	0	0	0	0	0	0	166.31964111328125	16237337		"NA"			0.0	1		5.1139116	6	3	4		0	1		6.0	10.8								2.3795462	0.0	0.0	0.0
"Nepal"	1984	"NPL"	132	9.681130409240723	2.2701786722846116	6.377950191497803	1.8528467416763306	193930000	19.0830078125	10.652450561523438	470357000	950000	2.3030714988708496	0.834243655204773								2	4	-2	-2	-2	0		1	0	0	0	0	0	0	0	0	0	0	167.5780029296875	16615634		"NA"			0.0	1		5.121449	6	3	4		0	1		6.0	11.8								2.4680996	0.0	0.0	0.0
"Nepal"	1985	"NPL"	132	6.144905090332031	1.8156232978754567	11.421833038330078	2.4355266094207764	230620000	19.256282806396484	11.529213905334473	589873000	650000	2.304521083831787	0.8348729014396667								2	4	-2	-2	-2	0		1	0	0	0	0	0	0	0	0	0	0	174.70816040039062	17002992		"NA"			0.0	1		5.163117	6	3	4		0	1		6.0	12.8								2.5494452	0.0	0.0	0.0
"Nepal"	1986	"NPL"	132	4.565650463104248	1.5185609930757757	14.392570495605469	2.6667120456695557	295010000	19.502519607543945	11.662300109863281	743900000	1170000	2.300351858139038	0.8330621123313904								2	4	-2	-2	-2	0		1	0	0	0	0	0	0	0	0	0	0	175.55345153808594	17398652		"NA"			0.0	1		5.1679435	6	3	4		0	1		6.0	13.8								2.6246686	0.0	0.0	0.0
"Nepal"	1987	"NPL"	132	1.6956182718276978	0.5280474364631117	12.696802139282227	2.5413501262664795	349950000	19.673301696777344	11.813275337219238	985967000	1390000	2.300682783126831	0.8332059383392334								2	4	-2	-2	-2	0		1	0	0	0	0	0	0	0	0	0	0	191.27664184570312	17803580		"NA"			0.0	1		5.2537208	6	3	4		0	1		6.0	14.8								2.6946273	0.0	0.0	0.0
"Nepal"	1988	"NPL"	132	7.479735374450684	2.0121974136133436	12.041139602661133	2.4883291721343994	408350000	19.827634811401367	11.447169303894043	1165408000	680000	2.320122718811035	0.8416200876235962								2	4	-2	-2	-2	0		1	0	0	0	0	0	0	0	0	0	0	210.85223388671875	18221476		"NA"			0.0	1		5.3511577	6	3	4		0	1		6.0	15.8								2.76001	0.0	0.0	0.0
"Nepal"	1989	"NPL"	132	4.388535499572754	1.4789955722443322	11.195610046386719	2.4155218601226807	497890000	20.025890350341797	11.067605018615723	1355914000	420000	2.363434314727783	0.8601157665252686								2	4	-2	-2	-2	0		1	0	0	0	0	0	0	0	0	0	0	204.74746704101562	18657256		"NA"			0.0	1		5.3217773	6	3	4		0	1		6.0	16.85								2.8243506	0.0	0.0	0.0
"Nepal"	1990	"NPL"	132	4.474295139312744	1.498348828552593	10.886229515075684	2.387498617172241	422840000	19.862504959106445	10.52730941772461	1626888000	5940000	2.419455051422119	0.8835423588752747	0.09	1		0	0.1	0		5	0	5	5	-2	7		1	0	0	0	0	0	0	0	0	0	0	214.3345184326172	19114166		"Major Democratic"			0.0	1	8.854	5.367538	6	3	4		0	1		6.0	17.8								2.8791986	0.0	0.0	0.0
"Nepal"	1991	"NPL"	132	6.641446590423584	1.8933297997638499	12.256213188171387	2.506032943725586	448760000	19.921998977661133	11.490751266479492	1765334000	2220000	2.474517583847046	0.9060454368591309	0.1	0	0.09	1	0.2	0		5	0	5	5	5	0		1	0	0	0	0	0	0	0	0	0	0	191.85935974121094	19593050		"NA"			0.0	1		5.2567625	6	3	4		0	1		6.0	28.319		0.01						3.343533	0.0	0.0	0.0
"Nepal"	1992	"NPL"	132	4.3392014503479	1.4676903335669844	18.224729537963867	2.9027793407440186	430110000	19.87955093383789	15.959726333618164	1798258000		2.514392852783203	0.9220313429832458	0.1	0	0.09	1	0.2	0		5	0	5	5	5	0		1	0	0	0	0	0	0	0	0	0	0	202.640869140625	20091942		"NA"			0.0	1		5.311435	6	3	4		0	1		6.0	95.251	0.001	0.0						4.5565157	0.0	0.0	0.0
"Nepal"	1993	"NPL"	132	3.4951887130737305	1.251387369385092	11.15451717376709	2.411844491958618	360840000	19.70394515991211	18.432964324951172	2003259000		2.534318685531616	0.9299248456954956	0.1	0	0.09	1	0.2	0		5	0	5	5	5	0		1	0	0	0	0	0	0	0	0	0	0	199.16867065429688	20607644		"NA"			0.0	1		5.2941523	6	3	4		0	1		6.0	105.342	0.001	0.0						4.6572123	0.0	0.0	0.0
"Nepal"	1994	"NPL"	132	8.563124656677246	2.1474651535320737	4.4808454513549805	1.4998117685317993	445820000	19.91542625427246	18.993938446044922	2320468000		2.529362678527832	0.927967369556427	0.2	0	0.1	0	0.3	0		5	0	5	5	5	0		1	0	0	0	0	0	0	0	0	0	0	222.06459045410156	21135532		"NA"			0.0	1		5.4029684	6	3	4		0	1		6.0	123.271	0.004	0.1						4.8143854	0.0	0.0	0.0
"Nepal"	1995	"NPL"	132	3.304016590118408	1.195138876868404	6.470067024230957	1.867186427116394	428590000	19.87601089477539	24.973159790039062	2409946000		2.5051839351654053	0.9183621406555176	0.3	0	0.2	0	0.4	0		5	0	5	5	5	0		1	0	0	0	0	0	0	0	0	0	0	226.75811767578125	21671704		"NA"			0.0	1	10.895	5.423884	6	3	4		0	1		6.0	124.754	0.027	0.1	1.4073788	5.3141656	10.394151	34.889053	2.3412433	4.826344	0.0	0.0	0.0
"Nepal"	1996	"NPL"	132	5.337719440460205	1.6747984906764113	7.813377857208252	2.055837392807007	388420000	19.777597427368164	22.817575454711914	2398114000	19160171.09	2.4788286685943604	0.9077861309051514	0.3	0	0.2	0	0.4	0		5	0	5	5	5	0		1	0	0	0	0	2	0	0	0	2	2	229.9423828125	22215624	4.5	"NA"			0.0	1		5.4378285	6	3	4		0	1		6.0	126.815	0.044	0.0	1.4221404	5.41855	10.746698	37.198166	2.3745985	4.8427296	0.0	0.0	0.0
"Nepal"	1997	"NPL"	132	5.260855674743652	1.6602936893261222	7.062780380249023	1.954838752746582	401880000	19.811664581298828	26.327835083007812	2413516000	23056467.77	2.4500746726989746	0.8961185216903687	0.4	0	0.3	0	0.5	0		5	0	5	5	5	0		1	0	0	0	0	2	0	0	0	2	2	247.1188201904297	22766644		"NA"			0.0	1		5.509869	6	3	4		0	1		6.0	129.157	0.052	0.1	1.471027	5.4990087	11.718424	39.434032	2.4611623	4.8610287	0.0	0.0	0.0
"Nepal"	1998	"NPL"	132	2.9425439834594727	1.079274507690358	4.182531833648682	1.4309167861938477	400840000	19.809072494506836	22.822052001953125	2670621000	12024659.9	2.404219388961792	0.8772252798080444	0.4	0	0.3	0	0.6	0		5	0	5	5	5	0		1	0	0	0	0	2	0	0	0	2	2	227.4935760498047	23320638		"NA"			0.0	1		5.427122	6	3	4		0	1		6.0	126.101	0.101	0.0	2.5543962	6.6101203	12.961352	48.31841	2.5619721	4.8370833	0.0	2.0	0.0
"Nepal"	1999	"NPL"	132	4.495707035064697	1.5031229492282456	8.800419807434082	2.1747994422912598	349960000	19.673330307006836	22.848472595214844	3020973000	4350000	2.3394899368286133	0.8499329090118408	0.4	0	0.3	0	0.6	0		7	1	6	6	5	1		1	0	0	0	0	2	0	0	0	2	2	244.27975463867188	23872654	1.7999999523162842	"No regime change"			0.0	1		5.498314	6	3	4		0	1		6.0	127.94	0.143	0.0	1.7632319	5.872625	12.354619	44.39026	2.51403	4.8515615	0.0	2.0	0.0
"Nepal"	2000	"NPL"	132	6.10322904586792	1.8088179829036617	4.567717552185059	1.5190136432647705	387260000	19.774606704711914	23.28400421142578	2868578000	-484827	2.26401424407959	0.8171394467353821	0.5	0	0.3	0	0.7	0		7	1	6	6	6	0		1	0	0	0	0	2	0	0	0	2	2	254.3223419189453	24419300		"NA"	62.0	15	0.0	1	13.431	5.5386024	6	3	4		0	1		6.0	129.237	0.235	0.1	1.3281677	5.4043064	11.822401	43.276855	2.4699962	4.861648	0.0	2.0	0.0
"Nepal"	2001	"NPL"	132	5.628451347351074	1.7278343327940304	10.14643669128418	2.3171226978302	390600000	19.78319549560547	22.560794830322266	2734488000	20850000	2.1839120388031006	0.7811177968978882	0.5	0	0.3	0	0.7	0		7	1	6	6	6	0		1	0	0	0	0	2	0	0	0	2	2	245.6101837158203	24958460	8.800000190734863	"NA"			0.0	1		5.5037456	6	3	4		0	1		6.0	130.945	0.306	0.0	1.5606446	5.326987	12.562267	44.65792	2.5306976	4.8747773	0.0	2.0	0.0
"Nepal"	2002	"NPL"	132	0.11987204104661942	-2.121330429740162	3.9349863529205322	1.3699073791503906	361050000	19.704526901245117	17.737071990966797	2991589000	-5952541.127	2.1118686199188232	0.7475731372833252	0.5	0	0.3	0	0.7	0		1	7	-6	-6	6	-12		1	0	0	0	0	2	0	0	0	2	2	247.954833984375	25491156		"Major Autocratic"			0.0	1		5.5132465	6	3	4		0	1		6.0	132.436	0.902	0.0	1.6053097	5.565587	12.844906	46.391323	2.5529473	4.8860993	0.0	2.0	0.0
"Nepal"	2003	"NPL"	132	3.9452991485595703	1.3725247812225412	3.0701465606689453	1.12172532081604	462980000	19.95319366455078	15.69985580444336	3163925000	14778085.61	2.057629346847534	0.7215545177459717	0.5	0	0.3	0	0.7	0		1	7	-6	-6	-6	0		1	0	0	0	0	2	0	0	0	2	2	270.9095458984375	26021104		"NA"			0.0	1		5.601785	6	3	4		0	1		6.0	123.667	1.231	0.0	1.4870563	5.4436893	13.460989	47.088684	2.5997958	4.8175926	0.0	2.0	0.0
"Nepal"	2004	"NPL"	132	4.682365417480469	1.5438034133278573	4.166581630706787	1.427095890045166	427520000	19.873512268066406	16.68269920349121	3358060000	-417346.3839	2.026820182800293	0.7064681649208069	0.5	0	0.3	0	0.7	0		1	7	-6	-6	-6	0		1	0	0	0	0	2	0	0	0	2	2	301.28582763671875	26553884		"NA"			0.0	1		5.7080593	6	3	4		0	1		6.0	124.928	1.416	0.0	1.7946287	6.027189	16.435097	54.90555	2.7994192	4.827738	0.0	2.0	0.0
"Nepal"	2005	"NPL"	132	3.123195171356201	1.138856571178897	6.485662460327148	1.8695939779281616	424910000	19.867387771606445	14.583698272705078	3197484000	2451784.707	2.0123538970947266	0.6993051171302795	0.5	0	0.4	0	0.7	0		1	7	-6	-6	-6	0													334.3341369628906	27093656		"NA"	76.0	21	0.0	1	15.919	5.812141	6	3	4		0	1		6.0	126.436	2.065	0.0	2.0116346	6.1502104	18.618006	58.66138	2.9241292	4.8397365	0.0	2.0	0.0
"Nepal"	2006	"NPL"	132	2.7993083000183105	1.0293723509550654	6.693992614746094	1.9012105464935303	514290000	20.058298110961914	13.604964256286621	3409112000	-6648000	2.0013668537139893	0.6938303709030151	0.5	0	0.4	0	0.7	0		7	1	6	6	-6	12													357.75921630859375	27641362		"Major Democratic"			0.0	1		5.8798604	6	3	4		0	1		6.0	128.175	2.647	0.0	2.1082919	5.7601347	18.604986	57.459362	2.9234297	4.8533964	0.0	2.0	0.0
"Nepal"	2007	"NPL"	132												0.5	0	0.4	0	0.7	0						6														419.0139465332031			"NA"			0.0	1		6.0379043	6	3	4		0	1		6.0	130.681	3.364	0.0	1.8420664	5.102182	19.70605	53.127213	2.9809258	4.8727593			
"Nicaragua"	1975	"NIC"	135	-0.1532468944787979		4.732033729553223	1.5543550252914429	41370000	17.538066864013672	28.042757034301758	800688000	10900000	3.1209325790405273	1.138131856918335								0	8	-8	-8				1	0	0	0	0	0	0	0	0	0	0	644.4912109375	2801967		"NA"			0.0	2		6.468461	4	4	4	2	0	1		9.0												
"Nicaragua"	1976	"NIC"	135	5.209454536437988	1.6504751547829732	10.434002876281738	2.3450698852539062	39040000	17.4800968170166	32.994720458984375	883799000	12900000	3.1000919342041016	1.1314318180084229								0	8	-8	-8	-8	0		1	0	0	0	0	0	0	0	0	0	0	725.9486694335938	2890191		"NA"			0.0	2		6.587479	4	4	4	2	0	1		9.0												
"Nicaragua"	1977	"NIC"	135	8.368480682373047	2.124472348594995	11.852471351623535	2.472536325454712	36380000	17.409530639648438	32.09133529663086	1278966000	10000000	3.0697014331817627	1.1215803623199463								0	8	-8	-8	-8	0		1	0	0	0	0	0	0	0	0	0	0	853.3519897460938	2980287		"NA"			0.0	2		6.749172	4	4	4	2	0	1		9.0										0.0	0.0	0.0
"Nicaragua"	1978	"NIC"	135	-7.838800430297852		3.771266460418701	1.3274108171463013	41300000	17.536373138427734	34.409698486328125	1444434000	7000000	3.023564100265503	1.1064362525939941								0	8	-8	-8	-8	0		1	0	0	0	0	3	0	0	0	3	3	791.442626953125	3071774		"NA"			0.0	2		6.673857	4	4	4	2	0	1		9.0		144.8								0.0	0.0	0.0
"Nicaragua"	1979	"NIC"	135	-26.478788375854492		31.65848159790039	3.4550061225891113	113550000	18.547754287719727	42.02458190917969	1534962000	2800000	2.960203170776367	1.085257887840271								-77	-77	-77	0	-8	8		1	0	0	0	0	3	0	0	0	3	3	549.8954467773438	3164064		"NA"			0.0	2		6.309728	4	4	4	2	0	1		9.0		16.6								0.0	0.0	0.0
"Nicaragua"	1980	"NIC"	135	4.611732482910156	1.5286035961516629	36.9786262512207	3.610340118408203	218450000	19.202068328857422	24.22879981994629	2192851000		2.8840861320495605	1.0592080354690552								-77	-77	-77	0	0	0		1	0	0	0	0	0	0	0	0	0	0	640.324462890625	3256647		"NA"			0.0	2		6.461975	4	4	4	2	0	1		9.0	4.1	0.96							1.410987	0.0	3.0	0.0
"Nicaragua"	1981	"NIC"	135	5.363290309906006	1.679577650533841	11.721118927001953	2.4613921642303467	144940000	18.79183006286621	22.344165802001953	2470554000		2.815324544906616	1.0350775718688965								0	5	-5	-5	0	-5		1	0	1	0	0	3	0	0	1	3	4	717.5462646484375	3349635		"Minor Positive"			0.0	2		6.5758376	4	4	4	2	0	1		9.0	21.32	2.5							3.0596457	0.0	3.0	0.0
"Nicaragua"	1982	"NIC"	135	-0.8163619041442871		16.745716094970703	2.8181424140930176	120010000	18.603086471557617	15.978821754455566	2936445000		2.7467691898345947	1.010425329208374								0	5	-5	-5	-5	0		1	0	1	0	0	3	0	0	1	3	4	734.5797119140625	3442917		"NA"			0.0	2		6.5992985	4	4	4	2	0	1		9.0	23.8	18.97							3.1696856	0.0	0.0	0.0
"Nicaragua"	1983	"NIC"	135	4.613211631774902	1.5289242807778314	11.00198745727539	2.398075819015503	119800000	18.601333618164062	19.400304794311523	4098074000	100000	2.6546685695648193	0.9763197898864746								0	5	-5	-5	-5	0		1	0	1	0	0	3	0	0	1	3	4	777.9288330078125	3535539		"NA"			0.0	2		6.656635	4	4	4	2	0	1		9.0	18.5	23.52							2.9177706	0.0	3.0	0.0
"Nicaragua"	1984	"NIC"	135	-1.566093921661377		38.961997985839844	3.6625866889953613	113610000	18.548282623291016	16.443038940429688	4807356000	7444444.444	2.5348737239837646	0.9301438331604004								1	2	-1	-1	-5	4		1	0	1	0	0	3	0	0	1	3	4	774.6133422851562	3626306		"Minor Positive"			0.0	2		6.652364	4	4	4	2	0	1		9.0	18.5	35.02							2.9177706	0.0	3.0	0.0
"Nicaragua"	1985	"NIC"	135	-4.081851482391357		167.18896484375	5.119124889373779	108200000	18.499492645263672	14.766200065612793	5772308000	-10000	2.4040887355804443	0.8771709203720093								1	2	-1	-1	-1	0		1	0	1	0	0	3	0	0	1	3	4	747.6111450195312	3714542	3.200000047683716	"NA"			0.0	2		6.616883	4	4	4	2	0	1		9.0	17.27	52.65							2.848971	0.0	3.0	0.0
"Nicaragua"	1986	"NIC"	135	-1.0173091888427734		281.460205078125	5.639991283416748	151500000	18.836095809936523	12.776312828063965	6771383000	60000	2.2567505836486816	0.8139259815216064								1	2	-1	-1	-1	0		1	0	1	0	0	3	0	0	1	3	4	739.6211547851562	3799323	4.699999809265137	"NA"			0.0	2		6.606138	4	4	4	2	0	1	31.41989	9.0	8.28	67.55							2.113843	0.0	3.0	0.0
"Nicaragua"	1987	"NIC"	135	-0.706352949142456		523.0809326171875	6.259736061096191	144360000	18.78782081604004	11.770683288574219	7926877000	2410000	2.1343390941619873	0.7581570148468018								1	2	-1	-1	-1	0		1	0	0	0	0	3	0	0	0	3	3	738.7374267578125	3881285	5.800000190734863	"NA"			0.0	2		6.6049423	4	4	4	2	0	1	32.09842	9.0	9	68.54							2.1972246	0.0	3.0	0.0
